,date,National Team,Rating
635,1960-02-27,Scotland,78.61737847002334
636,1960-03-12,Scotland,78.61737847002334
637,1960-03-19,Scotland,78.18513071626519
638,1960-03-26,Scotland,78.18513071626519
639,1960-04-09,Scotland,78.18513071626519
640,1960-04-17,Scotland,78.18513071626519
641,1960-04-30,Scotland,77.66315519825673
642,1960-06-25,Scotland,77.66315519825673
643,1960-07-23,Scotland,77.66315519825673
644,1960-08-06,Scotland,77.66315519825673
645,1960-08-13,Scotland,77.66315519825673
646,1960-08-17,Scotland,77.66315519825673
647,1960-08-27,Scotland,77.66315519825673
648,1960-12-03,Scotland,77.66315519825673
649,1960-12-17,Scotland,77.66315519825673
650,1961-01-07,Scotland,77.42212238376828
651,1961-01-21,Scotland,77.3144069306033
652,1961-02-11,Scotland,78.79393123790231
653,1961-02-18,Scotland,78.79393123790231
654,1961-02-25,Scotland,79.7533206454432
655,1961-03-11,Scotland,79.7533206454432
656,1961-03-18,Scotland,78.91755103023797
657,1961-03-25,Scotland,78.91755103023797
658,1961-04-02,Scotland,78.91755103023797
659,1961-04-15,Scotland,78.91755103023797
660,1961-05-13,Scotland,78.91755103023797
661,1961-07-22,Scotland,78.91755103023797
662,1961-08-05,Scotland,78.91755103023797
663,1961-08-12,Scotland,78.91755103023797
664,1961-08-19,Scotland,78.91755103023797
665,1961-08-26,Scotland,78.91755103023797
666,1962-01-13,Scotland,78.2805272850087
667,1962-01-20,Scotland,78.2805272850087
668,1962-02-03,Scotland,79.5370085538766
669,1962-02-10,Scotland,79.5370085538766
670,1962-02-24,Scotland,80.1734539867318
671,1962-03-17,Scotland,80.33565219518447
672,1962-03-24,Scotland,80.33565219518447
673,1962-04-14,Scotland,80.33565219518447
674,1962-04-22,Scotland,80.33565219518447
675,1962-05-26,Scotland,80.33565219518447
676,1962-06-04,Scotland,80.33565219518447
677,1962-08-25,Scotland,80.33565219518447
678,1962-09-08,Scotland,80.33565219518447
679,1962-09-22,Scotland,80.33565219518447
680,1962-11-17,Scotland,80.33565219518447
681,1963-01-12,Scotland,81.60578470988881
682,1963-01-19,Scotland,81.60578470988881
683,1963-01-26,Scotland,81.60578470988881
684,1963-02-02,Scotland,80.70973174714669
685,1963-02-11,Scotland,80.70973174714669
686,1963-02-23,Scotland,80.70973174714669
687,1963-03-09,Scotland,80.70973174714669
688,1963-03-16,Scotland,79.91804544314707
689,1963-03-23,Scotland,79.91804544314707
690,1963-04-14,Scotland,79.91804544314707
691,1963-05-25,Scotland,79.91804544314707
692,1963-06-01,Scotland,79.91804544314707
693,1963-06-04,Scotland,79.91804544314707
694,1963-07-13,Scotland,79.91804544314707
695,1963-08-10,Scotland,79.91804544314707
696,1963-08-24,Scotland,79.91804544314707
697,1963-09-07,Scotland,79.91804544314707
698,1963-12-07,Scotland,79.91804544314707
699,1963-12-21,Scotland,79.91804544314707
700,1964-01-04,Scotland,81.15132203256555
701,1964-01-18,Scotland,81.7970265571089
702,1964-02-01,Scotland,80.47053225774529
703,1964-02-08,Scotland,80.47053225774529
704,1964-02-22,Scotland,81.25645802998818
705,1964-03-07,Scotland,81.25645802998818
706,1964-03-21,Scotland,82.12911556143591
707,1964-03-29,Scotland,82.12911556143591
708,1964-04-11,Scotland,82.12911556143591
709,1964-05-23,Scotland,82.12911556143591
710,1964-07-25,Scotland,82.12911556143591
711,1964-08-15,Scotland,82.12911556143591
712,1964-08-22,Scotland,82.12911556143591
713,1964-08-29,Scotland,82.12911556143591
714,1965-01-09,Scotland,81.1589527655491
715,1965-01-16,Scotland,81.1589527655491
716,1965-01-23,Scotland,81.1589527655491
717,1965-02-06,Scotland,80.09964860156751
718,1965-02-13,Scotland,80.09964860156751
719,1965-02-27,Scotland,78.85782948855828
720,1965-03-13,Scotland,78.85782948855828
721,1965-03-20,Scotland,78.82807179119581
722,1965-03-27,Scotland,78.82807179119581
723,1965-04-10,Scotland,78.82807179119581
724,1965-04-17,Scotland,80.18816588607189
725,1965-04-18,Scotland,80.18816588607189
726,1965-06-19,Scotland,80.18816588607189
727,1965-06-26,Scotland,80.18816588607189
728,1965-07-31,Scotland,80.18816588607189
729,1965-08-21,Scotland,80.18816588607189
730,1965-09-04,Scotland,80.18816588607189
731,1965-09-18,Scotland,80.18816588607189
732,1966-01-15,Scotland,80.40427258465775
733,1966-01-29,Scotland,80.40427258465775
734,1966-02-05,Scotland,79.5601275429504
735,1966-02-12,Scotland,79.5601275429504
736,1966-02-26,Scotland,80.49364047148667
737,1966-03-12,Scotland,80.49364047148667
738,1966-03-19,Scotland,81.19049480436526
739,1966-03-26,Scotland,81.19049480436526
740,1966-04-09,Scotland,81.19049480436526
741,1966-12-03,Scotland,81.19049480436526
742,1966-12-17,Scotland,82.49397472553375
743,1967-01-07,Scotland,82.49397472553375
744,1967-01-14,Scotland,83.47708724712429
745,1967-01-21,Scotland,83.47708724712429
746,1967-02-04,Scotland,84.29016216979448
747,1967-02-11,Scotland,84.29016216979448
748,1967-02-25,Scotland,82.79985878749466
749,1967-03-11,Scotland,82.79985878749466
750,1967-03-18,Scotland,81.2482204890952
751,1967-03-26,Scotland,81.2482204890952
752,1967-04-01,Scotland,81.2482204890952
753,1967-04-15,Scotland,81.2482204890952
754,1967-05-13,Scotland,81.2482204890952
755,1967-07-15,Scotland,81.2482204890952
756,1967-07-22,Scotland,81.2482204890952
757,1967-07-29,Scotland,81.2482204890952
758,1967-08-12,Scotland,81.2482204890952
759,1967-08-19,Scotland,81.2482204890952
760,1967-11-04,Scotland,81.2482204890952
761,1967-11-11,Scotland,81.2482204890952
762,1967-11-25,Scotland,81.2482204890952
763,1967-12-02,Scotland,80.8647637566056
764,1968-01-13,Scotland,79.95601835701471
765,1968-01-20,Scotland,79.95601835701471
766,1968-01-27,Scotland,79.95601835701471
767,1968-02-03,Scotland,78.91331299758185
768,1968-02-10,Scotland,78.91331299758185
769,1968-02-24,Scotland,78.09946008738522
770,1968-03-09,Scotland,78.09946008738522
771,1968-03-16,Scotland,77.06664161093035
772,1968-03-23,Scotland,77.06664161093035
773,1968-06-15,Scotland,77.06664161093035
774,1968-06-22,Scotland,77.06664161093035
775,1968-07-13,Scotland,77.06664161093035
776,1968-07-27,Scotland,77.06664161093035
777,1968-08-10,Scotland,77.06664161093035
778,1968-08-17,Scotland,77.06664161093035
779,1968-10-26,Scotland,77.06664161093035
780,1968-11-06,Scotland,78.3162393295643
781,1968-11-09,Scotland,78.3162393295643
782,1968-11-16,Scotland,78.3162393295643
783,1969-01-11,Scotland,79.47207342727512
784,1969-01-25,Scotland,79.47207342727512
785,1969-02-01,Scotland,78.43628262007935
786,1969-02-08,Scotland,78.43628262007935
787,1969-02-22,Scotland,77.81828959648477
788,1969-03-08,Scotland,77.81828959648477
789,1969-03-15,Scotland,76.96569327460995
790,1969-03-22,Scotland,76.96569327460995
791,1969-04-12,Scotland,76.96569327460995
792,1969-05-31,Scotland,76.96569327460995
793,1969-06-14,Scotland,76.96569327460995
794,1969-06-21,Scotland,76.96569327460995
795,1969-08-02,Scotland,76.96569327460995
796,1969-08-16,Scotland,76.96569327460995
797,1969-09-06,Scotland,76.96569327460995
798,1969-09-20,Scotland,76.96569327460995
799,1969-12-06,Scotland,78.75974976929383
800,1969-12-20,Scotland,78.75974976929383
801,1970-01-10,Scotland,77.64691672404433
802,1970-01-24,Scotland,77.64691672404433
803,1970-02-07,Scotland,77.1222150849378
804,1970-02-14,Scotland,77.1222150849378
805,1970-02-21,Scotland,78.54912026093243
806,1970-02-28,Scotland,77.76077682801953
807,1970-03-14,Scotland,77.76077682801953
808,1970-04-04,Scotland,77.76077682801953
809,1970-04-18,Scotland,77.76077682801953
810,1970-06-06,Scotland,76.0507760520076
811,1970-07-25,Scotland,76.0507760520076
812,1970-08-08,Scotland,76.0507760520076
813,1970-08-29,Scotland,76.0507760520076
814,1970-09-12,Scotland,76.0507760520076
815,1971-01-16,Scotland,75.53522033982897
816,1971-01-30,Scotland,75.53522033982897
817,1971-02-06,Scotland,75.36959209223866
818,1971-02-13,Scotland,75.36959209223866
819,1971-02-27,Scotland,74.93267027138603
820,1971-03-13,Scotland,74.93267027138603
821,1971-03-20,Scotland,76.33237699567667
822,1971-03-27,Scotland,78.01202506482542
823,1971-06-12,Scotland,78.01202506482542
824,1971-06-19,Scotland,78.01202506482542
825,1971-07-17,Scotland,78.01202506482542
826,1971-07-31,Scotland,78.01202506482542
827,1971-08-07,Scotland,78.01202506482542
828,1971-11-20,Scotland,78.01202506482542
829,1971-11-27,Scotland,78.01202506482542
830,1972-01-15,Scotland,79.25149578557657
831,1972-01-29,Scotland,79.25149578557657
832,1972-02-05,Scotland,78.68460035913391
833,1972-02-12,Scotland,78.68460035913391
834,1972-02-26,Scotland,78.68460035913391
835,1972-03-18,Scotland,79.24841709963522
836,1972-03-25,Scotland,79.24841709963522
837,1972-04-29,Scotland,79.24841709963522
838,1972-06-03,Scotland,79.24841709963522
839,1972-06-17,Scotland,79.24841709963522
840,1972-06-25,Scotland,79.24841709963522
841,1972-08-19,Scotland,79.24841709963522
842,1972-09-02,Scotland,79.24841709963522
843,1972-09-16,Scotland,79.24841709963522
844,1972-12-02,Scotland,79.24841709963522
845,1972-12-16,Scotland,79.07005195204906
846,1973-01-06,Scotland,79.07005195204906
847,1973-01-13,Scotland,78.0894873756389
848,1973-01-20,Scotland,78.0894873756389
849,1973-02-03,Scotland,79.83094954486405
850,1973-02-10,Scotland,79.83094954486405
851,1973-02-24,Scotland,81.19284194365358
852,1973-03-10,Scotland,81.19284194365358
853,1973-03-17,Scotland,79.81268601913159
854,1973-03-24,Scotland,79.81268601913159
855,1973-04-14,Scotland,79.81268601913159
856,1973-09-15,Scotland,79.81268601913159
857,1973-11-10,Scotland,79.81268601913159
858,1973-11-17,Scotland,79.81268601913159
859,1974-01-19,Scotland,79.20213134788597
860,1974-02-02,Scotland,80.41166781465579
861,1974-02-06,Scotland,80.41166781465579
862,1974-02-16,Scotland,80.41166781465579
863,1974-03-02,Scotland,79.60272481936286
864,1974-03-16,Scotland,80.82045564884373
865,1974-05-25,Scotland,80.82045564884373
866,1974-06-01,Scotland,80.82045564884373
867,1974-06-08,Scotland,80.82045564884373
868,1974-06-20,Scotland,80.82045564884373
869,1974-06-29,Scotland,80.82045564884373
870,1974-11-23,Scotland,80.82045564884373
871,1974-11-30,Scotland,80.82045564884373
872,1975-01-18,Scotland,80.82045564884373
873,1975-02-01,Scotland,82.04094515525425
874,1975-02-15,Scotland,80.88675560757594
875,1975-03-01,Scotland,82.20025229598825
876,1975-03-15,Scotland,80.79200450461094
877,1975-05-24,Scotland,80.79200450461094
878,1975-05-31,Scotland,80.79200450461094
879,1975-06-14,Scotland,79.81332561219223
880,1975-06-21,Scotland,79.81332561219223
881,1975-06-28,Scotland,79.81332561219223
882,1975-10-19,Scotland,79.81332561219223
883,1975-10-25,Scotland,79.81332561219223
884,1975-12-06,Scotland,80.65480180675857
885,1975-12-20,Scotland,80.65480180675857
886,1976-01-03,Scotland,80.65480180675857
887,1976-01-10,Scotland,79.64897558365044
888,1976-01-17,Scotland,79.64897558365044
889,1976-02-07,Scotland,78.97189272250155
890,1976-02-21,Scotland,79.88976040398202
891,1976-03-06,Scotland,79.88976040398202
892,1976-03-20,Scotland,80.82480074031162
893,1976-06-05,Scotland,80.82480074031162
894,1976-07-24,Scotland,80.82480074031162
895,1976-08-14,Scotland,80.82480074031162
896,1976-09-04,Scotland,80.82480074031162
897,1976-09-18,Scotland,80.82480074031162
898,1976-10-24,Scotland,80.82480074031162
899,1976-10-30,Scotland,80.82480074031162
900,1977-01-15,Scotland,78.55977841767375
901,1977-02-01,Scotland,78.55977841767375
902,1977-02-05,Scotland,78.55977841767375
903,1977-02-19,Scotland,79.38485345338965
904,1977-03-05,Scotland,78.79845695405238
905,1977-03-19,Scotland,78.52596806011093
906,1977-06-25,Scotland,78.52596806011093
907,1977-07-02,Scotland,78.52596806011093
908,1977-11-11,Scotland,78.52596806011093
909,1977-11-19,Scotland,78.52596806011093
910,1978-01-21,Scotland,77.2726814901918
911,1978-02-04,Scotland,77.02534377787359
912,1978-02-18,Scotland,76.97318949144112
913,1978-03-04,Scotland,76.05244583762766
914,1978-03-18,Scotland,76.05244583762766
915,1978-06-11,Scotland,76.05244583762766
916,1978-06-17,Scotland,76.05244583762766
917,1978-08-19,Scotland,76.05244583762766
918,1978-08-26,Scotland,76.05244583762766
919,1978-09-09,Scotland,76.05244583762766
920,1978-10-24,Scotland,76.05244583762766
921,1978-11-04,Scotland,76.05244583762766
922,1978-11-11,Scotland,76.05244583762766
923,1978-11-25,Scotland,76.05244583762766
924,1978-12-09,Scotland,76.00312679057417
925,1979-01-20,Scotland,75.67118061380931
926,1979-02-01,Scotland,75.67118061380931
927,1979-02-03,Scotland,76.15645063726616
928,1979-02-17,Scotland,76.15645063726616
929,1979-03-03,Scotland,76.31731002804011
930,1979-03-17,Scotland,76.00899846858424
931,1979-06-03,Scotland,76.00899846858424
932,1979-06-16,Scotland,76.00899846858424
933,1979-07-07,Scotland,76.00899846858424
934,1979-07-14,Scotland,76.00899846858424
935,1979-07-28,Scotland,76.00899846858424
936,1979-10-27,Scotland,76.00899846858424
937,1979-11-03,Scotland,76.00899846858424
938,1979-11-10,Scotland,75.74271559534805
939,1979-11-24,Scotland,75.74271559534805
940,1980-01-19,Scotland,75.74271559534805
941,1980-02-02,Scotland,75.03383109797942
942,1980-02-16,Scotland,76.68838124702337
943,1980-03-01,Scotland,76.3078960820394
944,1980-03-15,Scotland,75.82117937601411
945,1980-06-21,Scotland,75.82117937601411
946,1980-06-28,Scotland,75.82117937601411
947,1980-07-12,Scotland,75.82117937601411
948,1980-11-01,Scotland,75.82117937601411
949,1980-11-08,Scotland,75.82117937601411
950,1981-01-17,Scotland,75.27959685518056
951,1981-02-07,Scotland,76.88912706609052
952,1981-02-21,Scotland,76.27570841266785
953,1981-03-07,Scotland,76.27570841266785
954,1981-03-21,Scotland,77.38934216143578
955,1981-05-30,Scotland,77.38934216143578
956,1981-06-06,Scotland,77.38934216143578
957,1981-06-13,Scotland,76.9346601808537
958,1981-06-20,Scotland,76.3890418041552
959,1981-07-05,Scotland,76.3890418041552
960,1981-07-11,Scotland,76.3890418041552
961,1981-08-15,Scotland,76.3890418041552
962,1981-08-29,Scotland,76.3890418041552
963,1981-09-12,Scotland,76.3890418041552
964,1981-11-14,Scotland,76.3890418041552
965,1981-11-21,Scotland,76.3890418041552
966,1981-12-05,Scotland,76.3890418041552
967,1981-12-19,Scotland,78.02125032846995
968,1982-01-02,Scotland,78.02125032846995
969,1982-01-16,Scotland,78.41726557718152
970,1982-01-23,Scotland,78.41726557718152
971,1982-02-06,Scotland,78.41726557718152
972,1982-02-20,Scotland,77.49854542968914
973,1982-03-06,Scotland,78.595711308951
974,1982-03-20,Scotland,80.28437141978691
975,1982-07-04,Scotland,81.26274262224699
976,1982-07-10,Scotland,79.43678806519908
977,1982-08-14,Scotland,79.43678806519908
978,1982-08-28,Scotland,79.43678806519908
979,1982-09-11,Scotland,79.43678806519908
980,1982-11-14,Scotland,79.43678806519908
981,1982-11-20,Scotland,79.43678806519908
982,1983-01-15,Scotland,78.38023022458714
983,1983-02-05,Scotland,77.64338726188716
984,1983-02-19,Scotland,76.72255321272654
985,1983-03-05,Scotland,78.11001176842319
986,1983-03-19,Scotland,78.11001176842319
987,1983-07-31,Scotland,78.11001176842319
988,1983-08-07,Scotland,78.11001176842319
989,1983-08-20,Scotland,78.11001176842319
990,1983-10-22,Scotland,78.11001176842319
991,1983-11-12,Scotland,78.95807499312271
992,1983-11-13,Scotland,78.95807499312271
993,1983-11-19,Scotland,78.95807499312271
994,1984-01-21,Scotland,80.01574809567924
995,1984-02-04,Scotland,81.0169933104463
996,1984-02-18,Scotland,81.0169933104463
997,1984-03-03,Scotland,82.046416919257
998,1984-03-17,Scotland,83.29276074172162
999,1984-06-02,Scotland,83.29276074172162
1000,1984-06-09,Scotland,83.29276074172162
1001,1984-06-16,Scotland,83.29276074172162
1002,1984-06-23,Scotland,83.29276074172162
1003,1984-07-21,Scotland,83.29276074172162
1004,1984-08-04,Scotland,83.29276074172162
1005,1984-08-18,Scotland,83.29276074172162
1006,1984-11-03,Scotland,83.29276074172162
1007,1984-11-10,Scotland,83.29276074172162
1008,1984-11-24,Scotland,83.29276074172162
1009,1984-12-08,Scotland,81.7599937037143
1010,1985-02-02,Scotland,80.21342936444073
1011,1985-02-16,Scotland,79.30197492856614
1012,1985-03-02,Scotland,78.25242066727579
1013,1985-03-16,Scotland,77.13981013370423
1014,1985-03-30,Scotland,77.13981013370423
1015,1985-04-20,Scotland,77.13981013370423
1016,1985-06-01,Scotland,77.13981013370423
1017,1985-06-08,Scotland,77.13981013370423
1018,1985-06-22,Scotland,77.13981013370423
1019,1985-06-29,Scotland,77.13981013370423
1020,1985-10-26,Scotland,77.13981013370423
1021,1985-11-02,Scotland,77.13981013370423
1022,1986-01-18,Scotland,78.53912106653672
1023,1986-02-01,Scotland,77.4502705473125
1024,1986-02-15,Scotland,78.95347771875146
1025,1986-03-01,Scotland,78.95347771875146
1026,1986-03-15,Scotland,79.71237386396129
1027,1986-05-31,Scotland,79.71237386396129
1028,1986-06-01,Scotland,79.71237386396129
1029,1986-06-07,Scotland,79.71237386396129
1030,1986-06-21,Scotland,79.71237386396129
1031,1986-06-28,Scotland,79.71237386396129
1032,1986-07-06,Scotland,79.71237386396129
1033,1986-07-12,Scotland,79.71237386396129
1034,1986-08-09,Scotland,79.71237386396129
1035,1986-08-23,Scotland,79.71237386396129
1036,1986-09-06,Scotland,79.71237386396129
1037,1986-11-08,Scotland,79.71237386396129
1038,1986-11-15,Scotland,79.71237386396129
1039,1987-02-07,Scotland,79.71237386396129
1040,1987-02-21,Scotland,80.47867599119222
1041,1987-03-07,Scotland,79.68993211773807
1042,1987-03-21,Scotland,80.60158708772012
1043,1987-04-04,Scotland,78.93333786887514
1044,1987-05-22,Scotland,78.93333786887514
1045,1987-05-23,Scotland,79.88724875869978
1046,1987-05-25,Scotland,79.88724875869978
1047,1987-05-28,Scotland,79.88724875869978
1048,1987-06-01,Scotland,79.88724875869978
1049,1987-06-06,Scotland,78.48859512452505
1050,1987-06-07,Scotland,78.48859512452505
1051,1987-06-08,Scotland,78.48859512452505
1052,1987-06-12,Scotland,78.48859512452505
1053,1987-06-14,Scotland,78.48859512452505
1054,1987-06-18,Scotland,78.48859512452505
1055,1987-06-20,Scotland,78.48859512452505
1056,1987-07-25,Scotland,78.48859512452505
1057,1987-10-31,Scotland,78.48859512452505
1058,1987-11-07,Scotland,78.48859512452505
1059,1988-01-16,Scotland,77.19731470706128
1060,1988-02-06,Scotland,78.79885276046899
1061,1988-02-20,Scotland,78.14043816940186
1062,1988-03-05,Scotland,76.72797822407361
1063,1988-03-19,Scotland,76.72797822407361
1064,1988-04-23,Scotland,76.72797822407361
1065,1988-05-28,Scotland,76.72797822407361
1066,1988-05-29,Scotland,76.72797822407361
1067,1988-06-11,Scotland,76.72797822407361
1068,1988-06-12,Scotland,76.72797822407361
1069,1988-06-18,Scotland,76.72797822407361
1070,1988-06-25,Scotland,76.72797822407361
1071,1988-07-03,Scotland,76.72797822407361
1072,1988-07-16,Scotland,76.72797822407361
1073,1988-07-30,Scotland,76.72797822407361
1074,1988-11-05,Scotland,76.72797822407361
1075,1988-11-11,Scotland,76.72797822407361
1076,1988-11-19,Scotland,75.69524257161308
1077,1988-12-03,Scotland,75.69524257161308
1078,1988-12-31,Scotland,75.69524257161308
